2,1
4,1
22,1
36,1
48,1
56,1
65,1
84,1
89,1
95,1
103,2
106,1
112,1
116,1
120,1
124,1
133,1
143,1
145,2
151,1
154,1
156,1
167,1
169,1
184,1
191,1
196,1
206,1
221,1
229,1
261,1
283,1
300,1
312,1
335,1
351,1
355,1
363,1
371,1
373,1
374,1
382,1
384,2
394,1
398,1
405,1
408,1
411,1
423,1
431,2
432,1
438,1
453,1
456,1
457,1
458,1
465,2
472,1
474,1
481,1
485,1
504,1
506,1
507,1
530,1
539,1
554,1
555,1
573,1
596,2
604,1
605,1
606,1
610,1
621,1
628,1
633,2
637,1
649,1
653,1
674,1
678,1
680,2
689,1
712,1
718,1
723,2
734,1
757,1
762,1
775,1
777,1
785,2
787,1
788,1
790,1
800,1
812,2
818,1
820,1
834,1
836,1
846,1
855,1
856,2
874,1
881,1
885,1
888,3
894,1
913,1
918,1
929,1
942,1
943,1
964,1
979,2
1000,1
1002,1
1011,1
1012,1
1016,1
1030,1
1032,1
1042,1
1043,1
1055,1
1060,1
1062,2
1078,1
1087,1
1090,1
1098,1
1107,1
1114,2
1124,1
1134,1
1141,1
1146,1
1151,1
1162,1
1175,1
1178,1
1186,1
1187,1
1197,1
1211,1
1220,1
1224,1
1232,1
1245,1
1260,1
1261,1
1262,2
1264,1
1285,1
1287,1
1288,1
1290,1
1305,1
1314,1
1321,1
1331,1
1333,1
1335,1
1341,1
1343,2
1356,2
1411,1
1422,1
1432,1
1458,1
1460,1
1479,1
1481,1
1492,1
1493,1
1497,1
1506,1
1508,1
1515,1
1524,1
1527,1
1530,1
1532,1
1545,1
1572,1
1577,1
1586,1
1587,1
1594,1
1596,1
1609,1
1638,1
1650,1
1676,1
1680,1
1687,1
1704,1
1707,1
1708,1
1744,1
1769,1
1777,1
1784,2
1805,1
1814,1
1820,1
1825,1
1832,1
1838,1
1844,1
1847,1
1876,1
1888,1
1896,1
1897,1
1930,1
1945,1
1961,1
1977,1
1978,1
1982,1
1990,1
2000,1
2023,1
2038,1
2055,2
2066,1
2073,1
2083,1
2101,1
2113,1
2127,1
2136,1
2138,2
2145,1
2149,1
2154,1
2165,1
2178,1
2188,1
2194,1
2232,1
2233,1
2256,2
2266,1
2275,1
2280,1
2288,1
2298,1
2303,1
2311,1
2333,1
2335,1
2336,1
2343,1
2361,1
2364,1
2370,1
2378,1
2381,1
2389,1
2395,1
2400,1
2402,1
2409,1
2411,1
2413,1
2424,1
2428,1
2439,1
2449,1
2450,1
2474,1
2485,1
2506,1
2510,1
2520,1
2529,2
2541,1
2545,1
2553,1
2555,1
2579,1
2580,1
2590,1
2598,1
2602,1
2603,1
2610,1
2611,1
2621,1
2625,1
2633,1
2648,1
2664,1
2680,1
2684,2
2687,1
2688,1
2723,1
2728,2
2739,1
2745,1
2748,1
2757,1
2775,1
2789,1
2791,1
2792,1
2826,1
2834,1
2839,1
2847,1
2894,2
2899,1
2901,2
2909,1
2915,1
2929,1
2937,1
2944,1
2963,1
2968,1
2969,1
2976,1
2984,1
2987,1
3027,1
3055,2
3061,1
3081,1
3088,1
3111,1
3115,1
3124,1
3126,1
3128,1
3140,1
3154,2
3160,1
3173,1
3174,1
3180,1
3201,1
3207,1
3235,1
3238,1
3239,1
3248,1
3261,1
3266,1
3270,1
3283,1
3284,1
3285,1
3290,1
3296,1
3309,1
3317,2
3329,1
3332,1
3335,1
3364,1
3400,1
3403,1
3423,1
3430,1
3437,1
3440,1
3441,2
3448,1
3451,1
3454,1
3463,1
3467,1
3479,1
3496,1
3498,1
3500,1
3508,1
3522,1
3549,1
3569,1
3584,1
3586,1
3587,1
3591,1
3611,1
3673,1
3677,2
3684,1
3692,1
3717,1
3718,1
3728,1
3767,1
3774,2
3798,1
3806,1
3809,2
3831,1
3843,1
3845,1
3865,2
3866,1
3867,1
3876,1
3890,1
3891,1
3897,1
3901,1
3932,1
3942,1
3947,1
3957,1
3965,1
3974,1
3993,1
4007,1
4028,1
4030,1
4046,1
4058,1
4062,1
4067,1
4082,1
4085,1
4090,1
4093,1
4096,2
4097,1
4106,1
4107,1
4111,1
4114,1
4116,1
4122,1
4134,1
4143,1
4144,1
4146,2
4148,1
4151,1
4156,2
4157,1
4170,1
4188,1
4191,1
4254,1
4261,1
4262,2
4264,1
4267,1
4296,1
4322,1
4327,1
4329,1
4339,1
4348,1
4356,1
4361,1
4368,1
4399,1
4405,1
4411,2
4418,1
4421,1
4425,1
4456,1
4474,1
4486,1
4498,1
4505,1
4521,1
4522,1
4529,1
4540,1
4558,2
4561,1
4563,1
4624,1
4642,1
4669,2
4681,1
4706,1
4719,1
4724,1
4731,1
4734,1
4736,1
4767,1
4768,1
4773,2
4776,1
4782,1
4789,1
4794,1
4797,1
4810,1
4850,1
4851,1
4853,1
4863,1
4872,1
4873,1
4874,1
4877,1
4878,1
4890,1
4891,1
4894,1
4900,2
4911,1
4936,1
4946,1
